CompoundName	PrecursorMz	ProductMz	LibraryIntensity	NormalizedRetentionTime	SumFormula	SMILES	InChI	TransitionGroupId
ASP-PHE	281.1132	235.1086	0.29051864	60.0	C13H16N2O5	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N	YZQCXOFQZKCETR-UWVGGRQHSA-N	ASP-PHE_1101
ASP-PHE	281.1132	166.08723	0.52188015	60.0	C13H16N2O5	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N	YZQCXOFQZKCETR-UWVGGRQHSA-N	ASP-PHE_1099
ASP-PHE	281.1132	120.08143	1.0	60.0	C13H16N2O5	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N	YZQCXOFQZKCETR-UWVGGRQHSA-N	ASP-PHE_1098
ASPARAGINE	133.06076	87.05538	0.21578386	60.0	C4H8N2O3	C(C(C(=O)O)N)C(=O)N	DCXYFEDJOCDNAF-REOHCLBHSA-N	ASPARAGINE_1958
ASPARAGINE	133.06076	44.04859	0.43547815	60.0	C4H8N2O3	C(C(C(=O)O)N)C(=O)N	DCXYFEDJOCDNAF-REOHCLBHSA-N	ASPARAGINE_1957
ASPARAGINE	133.06076	74.02341	1.0	60.0	C4H8N2O3	C(C(C(=O)O)N)C(=O)N	DCXYFEDJOCDNAF-REOHCLBHSA-N	ASPARAGINE_1956
ASPARTAME	295.12885	91.05648	0.15155497	60.0	C14H18N2O5	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N	IAOZJIPTCAWIRG-QWRGUYRKSA-N	ASPARTAME_1644
ASPARTAME	295.12885	175.08925	0.16644767	60.0	C14H18N2O5	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N	IAOZJIPTCAWIRG-QWRGUYRKSA-N	ASPARTAME_1643
ASPARTAME	295.12885	180.1047	0.59307927	60.0	C14H18N2O5	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N	IAOZJIPTCAWIRG-QWRGUYRKSA-N	ASPARTAME_1641
ASPARTAME	295.12885	235.11063	0.4708717	60.0	C14H18N2O5	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N	IAOZJIPTCAWIRG-QWRGUYRKSA-N	ASPARTAME_1642
ASPARTAME	295.12885	120.08303	1.0	60.0	C14H18N2O5	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N	IAOZJIPTCAWIRG-QWRGUYRKSA-N	ASPARTAME_1640
ASPARTIC ACID	134.04478	88.03948	0.29684263	60.0	C4H7NO4	C(C(C(=O)O)N)C(=O)O	CKLJMWTZIZZHCS-REOHCLBHSA-N	ASPARTIC ACID_1710
ASPARTIC ACID	134.04478	74.02329	1.0	60.0	C4H7NO4	C(C(C(=O)O)N)C(=O)O	CKLJMWTZIZZHCS-REOHCLBHSA-N	ASPARTIC ACID_1708
ASPARTIC ACID	134.04478	43.01686	0.46842647	60.0	C4H7NO4	C(C(C(=O)O)N)C(=O)O	CKLJMWTZIZZHCS-REOHCLBHSA-N	ASPARTIC ACID_1709
ASPARTIC ACID	134.04478	116.03286	0.028985508	60.0	C4H7NO4	C(C(C(=O)O)N)C(=O)O	CKLJMWTZIZZHCS-REOHCLBHSA-N	ASPARTIC ACID_1711
ATENOLOL	267.17032	116.10972	0.29569155	60.0	C14H22N2O3	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	METKIMKYRPQLGS-UHFFFAOYSA-N	ATENOLOL_1315
ATENOLOL	267.17032	190.08934	0.5207555	60.0	C14H22N2O3	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	METKIMKYRPQLGS-UHFFFAOYSA-N	ATENOLOL_1314
ATENOLOL	267.17032	74.06234	0.7733623	60.0	C14H22N2O3	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	METKIMKYRPQLGS-UHFFFAOYSA-N	ATENOLOL_1313
ATENOLOL	267.17032	56.05136	0.8656305	60.0	C14H22N2O3	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	METKIMKYRPQLGS-UHFFFAOYSA-N	ATENOLOL_1312
ATENOLOL	267.17032	145.06764	1.0	60.0	C14H22N2O3	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	METKIMKYRPQLGS-UHFFFAOYSA-N	ATENOLOL_1311
ATOMOXETINE	256.1696	65.56608	0.0043333336	60.0	C17H21NO	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2	VHGCDTVCOLNTBX-QGZVFWFLSA-N	ATOMOXETINE_372
ATOMOXETINE	256.1696	203.27226	0.0043333336	60.0	C17H21NO	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2	VHGCDTVCOLNTBX-QGZVFWFLSA-N	ATOMOXETINE_373
ATOMOXETINE	256.1696	165.07178	0.018333333	60.0	C17H21NO	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2	VHGCDTVCOLNTBX-QGZVFWFLSA-N	ATOMOXETINE_370
ATOMOXETINE	256.1696	117.06979	0.009000001	60.0	C17H21NO	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2	VHGCDTVCOLNTBX-QGZVFWFLSA-N	ATOMOXETINE_371
ATOMOXETINE	256.1696	44.04923	1.0	60.0	C17H21NO	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2	VHGCDTVCOLNTBX-QGZVFWFLSA-N	ATOMOXETINE_369
ATROPINE	290.17508	260.16785	0.011445782	60.0	C17H23NO3	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	RKUNBYITZUJHSG-PJPHBNEVSA-N	ATROPINE_1746
ATROPINE	290.17508	44.05143	0.019879516	60.0	C17H23NO3	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	RKUNBYITZUJHSG-PJPHBNEVSA-N	ATROPINE_1745
ATROPINE	290.17508	91.05718	0.2319277	60.0	C17H23NO3	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	RKUNBYITZUJHSG-PJPHBNEVSA-N	ATROPINE_1744
ATROPINE	290.17508	124.11487	1.0	60.0	C17H23NO3	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	RKUNBYITZUJHSG-PJPHBNEVSA-N	ATROPINE_1742
ATROPINE	290.17508	93.07272	0.74457824	60.0	C17H23NO3	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	RKUNBYITZUJHSG-PJPHBNEVSA-N	ATROPINE_1743
AZELAIC ACID	189.11214	171.10216	0.09079446	60.0	C9H16O4	C(CCCC(=O)O)CCCC(=O)O	BDJRBEYXGGNYIS-UHFFFAOYSA-N	AZELAIC ACID_1583
AZELAIC ACID	189.11214	83.08524	0.18579234	60.0	C9H16O4	C(CCCC(=O)O)CCCC(=O)O	BDJRBEYXGGNYIS-UHFFFAOYSA-N	AZELAIC ACID_1582
AZELAIC ACID	189.11214	125.0965	0.48087436	60.0	C9H16O4	C(CCCC(=O)O)CCCC(=O)O	BDJRBEYXGGNYIS-UHFFFAOYSA-N	AZELAIC ACID_1581
AZELAIC ACID	189.11214	97.10161	0.52921396	60.0	C9H16O4	C(CCCC(=O)O)CCCC(=O)O	BDJRBEYXGGNYIS-UHFFFAOYSA-N	AZELAIC ACID_1580
AZELAIC ACID	189.11214	55.05481	1.0	60.0	C9H16O4	C(CCCC(=O)O)CCCC(=O)O	BDJRBEYXGGNYIS-UHFFFAOYSA-N	AZELAIC ACID_1579
BETA-ALANINE	90.054955	72.04468	0.26133332	60.0	C3H7NO2	C(CN)C(=O)O	UCMIRNVEIXFBKS-UHFFFAOYSA-N	BETA-ALANINE_1151
BETA-LACTOSE	343.12347	61.03177	0.5685259	60.0	C12H22O11	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	GUBGYTABKSRVRQ-DCSYEGIMSA-N	BETA-LACTOSE_334
BETA-PSEUDOURIDINE	245.07681	155.04472	1.0	60.0	C9H12N2O6	C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O	PTJWIQPHWPFNBW-GBNDHIKLSA-N	BETA-PSEUDOURIDINE_567
BETA-PSEUDOURIDINE	245.07681	125.03441	0.94419295	60.0	C9H12N2O6	C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O	PTJWIQPHWPFNBW-GBNDHIKLSA-N	BETA-PSEUDOURIDINE_568
BETA-PSEUDOURIDINE	245.07681	82.02875	0.7390648	60.0	C9H12N2O6	C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O	PTJWIQPHWPFNBW-GBNDHIKLSA-N	BETA-PSEUDOURIDINE_569
BETA-PSEUDOURIDINE	245.07681	179.04391	0.4434389	60.0	C9H12N2O6	C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O	PTJWIQPHWPFNBW-GBNDHIKLSA-N	BETA-PSEUDOURIDINE_571
BETA-PSEUDOURIDINE	245.07681	209.05545	0.5027652	60.0	C9H12N2O6	C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O	PTJWIQPHWPFNBW-GBNDHIKLSA-N	BETA-PSEUDOURIDINE_570
BETAINE	118.08626	58.06477	1.0	60.0	C5H11NO2	C[N+](C)(C)CC(=O)[O-]	KWIUHFFTVRNATP-UHFFFAOYSA-N	BETAINE_882
BETAINE	118.08626	74.05896	0.00097260496	60.0	C5H11NO2	C[N+](C)(C)CC(=O)[O-]	KWIUHFFTVRNATP-UHFFFAOYSA-N	BETAINE_883
BICINE	164.09174	118.08643	1.0	60.0	C6H13NO4	C(CO)N(CCO)CC(=O)O	FSVCELGFZIQNCK-UHFFFAOYSA-N	BICINE_2155
BICINE	164.09174	56.04948	0.95760596	60.0	C6H13NO4	C(CO)N(CCO)CC(=O)O	FSVCELGFZIQNCK-UHFFFAOYSA-N	BICINE_2156
BICINE	164.09174	146.08101	0.052867826	60.0	C6H13NO4	C(CO)N(CCO)CC(=O)O	FSVCELGFZIQNCK-UHFFFAOYSA-N	BICINE_2158
BICINE	164.09174	74.06036	0.29975063	60.0	C6H13NO4	C(CO)N(CCO)CC(=O)O	FSVCELGFZIQNCK-UHFFFAOYSA-N	BICINE_2157
BILIVERDIN	583.2551	297.13324	0.5838539	60.0	C33H34N4O6	CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O	RCNSAJSGRJSBKK-NSQVQWHSSA-N	BILIVERDIN_597
BILIVERDIN	583.2551	209.08295	0.021624219	60.0	C33H34N4O6	CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O	RCNSAJSGRJSBKK-NSQVQWHSSA-N	BILIVERDIN_601
BILIVERDIN	583.2551	465.22427	0.024987986	60.0	C33H34N4O6	CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O	RCNSAJSGRJSBKK-NSQVQWHSSA-N	BILIVERDIN_600
BILIVERDIN	583.2551	89.07952	0.025949063	60.0	C33H34N4O6	CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O	RCNSAJSGRJSBKK-NSQVQWHSSA-N	BILIVERDIN_599
BILIVERDIN	583.2551	269.12778	0.057184044	60.0	C33H34N4O6	CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O	RCNSAJSGRJSBKK-NSQVQWHSSA-N	BILIVERDIN_598
BIOTIN	245.09544	55.054	0.15754275	60.0	C10H16N2O3S	C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	BIOTIN_1136
BIOTIN	245.09544	123.02698	0.38221455	60.0	C10H16N2O3S	C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	BIOTIN_1134
BIOTIN	245.09544	97.03998	0.5593263	60.0	C10H16N2O3S	C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	BIOTIN_1133
BIOTIN	245.09544	227.0866	1.0	60.0	C10H16N2O3S	C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	BIOTIN_1132
BIOTIN	245.09544	79.05504	0.27792916	60.0	C10H16N2O3S	C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	BIOTIN_1135
BIS(2-ETHYLHEXYL)PHTHALATE	391.28427	113.13195	0.058	60.0	C24H38O4	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	BJQHLKABXJIVAM-UHFFFAOYSA-N	BIS(2-ETHYLHEXYL)PHTHALATE_1731
BIS(2-ETHYLHEXYL)PHTHALATE	391.28427	57.06912	0.09866667	60.0	C24H38O4	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	BJQHLKABXJIVAM-UHFFFAOYSA-N	BIS(2-ETHYLHEXYL)PHTHALATE_1730
BIS(2-ETHYLHEXYL)PHTHALATE	391.28427	71.0859	0.146	60.0	C24H38O4	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	BJQHLKABXJIVAM-UHFFFAOYSA-N	BIS(2-ETHYLHEXYL)PHTHALATE_1728
BIS(2-ETHYLHEXYL)PHTHALATE	391.28427	149.02325	1.0	60.0	C24H38O4	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	BJQHLKABXJIVAM-UHFFFAOYSA-N	BIS(2-ETHYLHEXYL)PHTHALATE_1727
BIS(2-ETHYLHEXYL)PHTHALATE	391.28427	167.03398	0.14466667	60.0	C24H38O4	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	BJQHLKABXJIVAM-UHFFFAOYSA-N	BIS(2-ETHYLHEXYL)PHTHALATE_1729
BIS(3-AMINOPROPYL)AMINE	132.14952	98.09614	0.74757284	60.0	C6H17N3	C(CN)CNCCCN	OTBHHUPVCYLGQO-UHFFFAOYSA-N	BIS(3-AMINOPROPYL)AMINE_1879
BIS(3-AMINOPROPYL)AMINE	132.14952	70.06321	0.31785566	60.0	C6H17N3	C(CN)CNCCCN	OTBHHUPVCYLGQO-UHFFFAOYSA-N	BIS(3-AMINOPROPYL)AMINE_1880
BIS(3-AMINOPROPYL)AMINE	132.14952	58.06473	1.0	60.0	C6H17N3	C(CN)CNCCCN	OTBHHUPVCYLGQO-UHFFFAOYSA-N	BIS(3-AMINOPROPYL)AMINE_1878
BUPROPION	240.11497	131.07327	1.0	60.0	C13H18ClNO	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C	SNPPWIUOZRMYNY-UHFFFAOYSA-N	BUPROPION_1225
BUPROPION	240.11497	184.05313	0.81858647	60.0	C13H18ClNO	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C	SNPPWIUOZRMYNY-UHFFFAOYSA-N	BUPROPION_1226
BUPROPION	240.11497	57.06967	0.3995548	60.0	C13H18ClNO	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C	SNPPWIUOZRMYNY-UHFFFAOYSA-N	BUPROPION_1227
BUPROPION	240.11497	77.03865	0.0589872	60.0	C13H18ClNO	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C	SNPPWIUOZRMYNY-UHFFFAOYSA-N	BUPROPION_1229
BUPROPION	240.11497	103.05433	0.22314969	60.0	C13H18ClNO	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C	SNPPWIUOZRMYNY-UHFFFAOYSA-N	BUPROPION_1228
CADAVERINE	103.12298	41.03802	0.46267164	60.0	C5H14N2	C(CCN)CCN	VHRGRCVQAFMJIZ-UHFFFAOYSA-N	CADAVERINE_229
CADAVERINE	103.12298	86.09613	1.0	60.0	C5H14N2	C(CCN)CCN	VHRGRCVQAFMJIZ-UHFFFAOYSA-N	CADAVERINE_228
CAFFEINE	195.08765	163.06075	0.0031067962	60.0	C8H10N4O2	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	RYYVLZVUVIJVGH-UHFFFAOYSA-N	CAFFEINE_1820
CAFFEINE	195.08765	83.06049	0.2823301	60.0	C8H10N4O2	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	RYYVLZVUVIJVGH-UHFFFAOYSA-N	CAFFEINE_1819
CAFFEINE	195.08765	110.07075	0.31883493	60.0	C8H10N4O2	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	RYYVLZVUVIJVGH-UHFFFAOYSA-N	CAFFEINE_1818
CAFFEINE	195.08765	42.03344	0.8535922	60.0	C8H10N4O2	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	RYYVLZVUVIJVGH-UHFFFAOYSA-N	CAFFEINE_1817
CAFFEINE	195.08765	138.06741	1.0	60.0	C8H10N4O2	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	RYYVLZVUVIJVGH-UHFFFAOYSA-N	CAFFEINE_1816
CANRENONE	341.21112	107.08597	1.0	60.0	C22H28O3	CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC45CCC(=O)O5)C	UJVLDDZCTMKXJK-WNHSNXHDSA-N	CANRENONE_1180
CANRENONE	341.21112	187.11206	0.21154623	60.0	C22H28O3	CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC45CCC(=O)O5)C	UJVLDDZCTMKXJK-WNHSNXHDSA-N	CANRENONE_1181
CANRENONE	341.21112	91.05383	0.19539765	60.0	C22H28O3	CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC45CCC(=O)O5)C	UJVLDDZCTMKXJK-WNHSNXHDSA-N	CANRENONE_1182
CANRENONE	341.21112	143.08498	0.15865967	60.0	C22H28O3	CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC45CCC(=O)O5)C	UJVLDDZCTMKXJK-WNHSNXHDSA-N	CANRENONE_1183
CANRENONE	341.21112	145.1009	0.14614452	60.0	C22H28O3	CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC45CCC(=O)O5)C	UJVLDDZCTMKXJK-WNHSNXHDSA-N	CANRENONE_1184
CAPRYLOYL GLYCINE	202.14377	127.11218	0.110959135	60.0	C10H19NO3	CCCCCCCC(=O)NCC(=O)O	SAVLIIGUQOSOEP-UHFFFAOYSA-N	CAPRYLOYL GLYCINE_1610
CAPRYLOYL GLYCINE	202.14377	41.03863	0.284835	60.0	C10H19NO3	CCCCCCCC(=O)NCC(=O)O	SAVLIIGUQOSOEP-UHFFFAOYSA-N	CAPRYLOYL GLYCINE_1609
CAPRYLOYL GLYCINE	202.14377	57.06984	1.0	60.0	C10H19NO3	CCCCCCCC(=O)NCC(=O)O	SAVLIIGUQOSOEP-UHFFFAOYSA-N	CAPRYLOYL GLYCINE_1608
CARNITINE	162.11247	60.0806	1.0	60.0	C7H15NO3	C[N+](C)(C)CC(CC(=O)[O-])O	PHIQHXFUZVPYII-ZCFIWIBFSA-N	CARNITINE_1477
CARNITINE	162.11247	103.03848	0.66889125	60.0	C7H15NO3	C[N+](C)(C)CC(CC(=O)[O-])O	PHIQHXFUZVPYII-ZCFIWIBFSA-N	CARNITINE_1478
CARNITINE	162.11247	85.02845	0.5260915	60.0	C7H15NO3	C[N+](C)(C)CC(CC(=O)[O-])O	PHIQHXFUZVPYII-ZCFIWIBFSA-N	CARNITINE_1479
CARNITINE	162.11247	131.95537	0.0026533732	60.0	C7H15NO3	C[N+](C)(C)CC(CC(=O)[O-])O	PHIQHXFUZVPYII-ZCFIWIBFSA-N	CARNITINE_1480
CARNOSINE	227.11386	210.0925	0.30528164	60.0	C9H14N4O3	C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN	CQOVPNPJLQNMDC-ZETCQYMHSA-N	CARNOSINE_2043
CARNOSINE	227.11386	156.08112	0.4510334	60.0	C9H14N4O3	C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN	CQOVPNPJLQNMDC-ZETCQYMHSA-N	CARNOSINE_2042
CARNOSINE	227.11386	83.06857	0.13508038	60.0	C9H14N4O3	C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN	CQOVPNPJLQNMDC-ZETCQYMHSA-N	CARNOSINE_2045
CARNOSINE	227.11386	122.07516	0.13859247	60.0	C9H14N4O3	C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN	CQOVPNPJLQNMDC-ZETCQYMHSA-N	CARNOSINE_2044
CARNOSINE	227.11386	110.07513	1.0	60.0	C9H14N4O3	C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN	CQOVPNPJLQNMDC-ZETCQYMHSA-N	CARNOSINE_2041
CARVONE	151.11174	81.03304	0.58230454	60.0	C10H14O	CC1=CCC(CC1=O)C(=C)C	ULDHMXUKGWMISQ-VIFPVBQESA-N	CARVONE_678
CARVONE	151.11174	53.0377	0.62860084	60.0	C10H14O	CC1=CCC(CC1=O)C(=C)C	ULDHMXUKGWMISQ-VIFPVBQESA-N	CARVONE_677
CARVONE	151.11174	65.03846	1.0	60.0	C10H14O	CC1=CCC(CC1=O)C(=C)C	ULDHMXUKGWMISQ-VIFPVBQESA-N	CARVONE_676
CARVONE	151.11174	109.06465	0.31738684	60.0	C10H14O	CC1=CCC(CC1=O)C(=C)C	ULDHMXUKGWMISQ-VIFPVBQESA-N	CARVONE_679
CATECHIN	291.0863	207.06824	0.07242448	60.0	C15H14O6	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	PFTAWBLQPZVEMU-DZGCQCFKSA-N	CATECHIN_249
CATECHIN	291.0863	55.02008	0.049961273	60.0	C15H14O6	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	PFTAWBLQPZVEMU-DZGCQCFKSA-N	CATECHIN_250
CATECHIN	291.0863	147.04817	0.21417505	60.0	C15H14O6	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	PFTAWBLQPZVEMU-DZGCQCFKSA-N	CATECHIN_248
CATECHIN	291.0863	139.04108	1.0	60.0	C15H14O6	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	PFTAWBLQPZVEMU-DZGCQCFKSA-N	CATECHIN_247
CATECHIN	291.0863	91.05539	0.047250193	60.0	C15H14O6	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	PFTAWBLQPZVEMU-DZGCQCFKSA-N	CATECHIN_251
CATECHOL	111.04405	65.0417	1.0	60.0	C6H6O2	C1=CC=C(C(=C1)O)O	YCIMNLLNPGFGHC-UHFFFAOYSA-N	CATECHOL_577
CATECHOL	111.04405	55.05526	0.9345795	60.0	C6H6O2	C1=CC=C(C(=C1)O)O	YCIMNLLNPGFGHC-UHFFFAOYSA-N	CATECHOL_578
CATECHOL	111.04405	93.06325	0.3429907	60.0	C6H6O2	C1=CC=C(C(=C1)O)O	YCIMNLLNPGFGHC-UHFFFAOYSA-N	CATECHOL_579
CHLOROGENIC ACID	355.10236	89.0401	0.102	60.0	C16H18O9	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	CWVRJTMFETXNAD-JUHZACGLSA-N	CHLOROGENIC ACID_1541
CHLOROGENIC ACID	355.10236	163.04208	1.0	60.0	C16H18O9	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	CWVRJTMFETXNAD-JUHZACGLSA-N	CHLOROGENIC ACID_1538
CHLOROGENIC ACID	355.10236	65.04173	0.0043333336	60.0	C16H18O9	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	CWVRJTMFETXNAD-JUHZACGLSA-N	CHLOROGENIC ACID_1542
CHLOROGENIC ACID	355.10236	135.04604	0.244	60.0	C16H18O9	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	CWVRJTMFETXNAD-JUHZACGLSA-N	CHLOROGENIC ACID_1539
CHLOROGENIC ACID	355.10236	117.03617	0.16533333	60.0	C16H18O9	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	CWVRJTMFETXNAD-JUHZACGLSA-N	CHLOROGENIC ACID_1540
CHLOROQUINE	320.1888	247.10364	1.0	60.0	C18H26ClN3	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl	WHTVZRBIWZFKQO-UHFFFAOYSA-N	CHLOROQUINE_619
CHLOROQUINE	320.1888	86.10002	0.5775669	60.0	C18H26ClN3	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl	WHTVZRBIWZFKQO-UHFFFAOYSA-N	CHLOROQUINE_620
CHLOROQUINE	320.1888	142.16273	0.42299107	60.0	C18H26ClN3	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl	WHTVZRBIWZFKQO-UHFFFAOYSA-N	CHLOROQUINE_622
CHLOROQUINE	320.1888	179.04166	0.50390625	60.0	C18H26ClN3	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl	WHTVZRBIWZFKQO-UHFFFAOYSA-N	CHLOROQUINE_621
CHLOROQUINE	320.1888	191.04117	0.31417412	60.0	C18H26ClN3	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl	WHTVZRBIWZFKQO-UHFFFAOYSA-N	CHLOROQUINE_623
CHLORPROMAZINE	319.10303	58.06484	0.8929134	60.0	C17H19ClN2S	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	CHLORPROMAZINE_1258
CHLORPROMAZINE	319.10303	86.09641	1.0	60.0	C17H19ClN2S	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	CHLORPROMAZINE_1257
CHLORPROMAZINE	319.10303	274.04535	0.01968504	60.0	C17H19ClN2S	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	CHLORPROMAZINE_1261
CHLORPROMAZINE	319.10303	214.04172	0.053280838	60.0	C17H19ClN2S	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	CHLORPROMAZINE_1260
CHLORPROMAZINE	319.10303	246.01367	0.06771654	60.0	C17H19ClN2S	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	CHLORPROMAZINE_1259
CHLORPROPAMIDE	277.0408	139.00648	0.006615776	60.0	C10H13ClN2O3S	CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl	RKWGIWYCVPQPMF-UHFFFAOYSA-N	CHLORPROPAMIDE_2079
